rungroup	foil	ndel	xscol	yscol	status	n_dev	n_core_dev	peak_x	peak_y	center_x	center_y	peak_density	background	shift
rg05_theta12p495_foilpm3	0	1	2	1	accepted	31	23	-5.952195832327689	-4.601608344942206	-5.973864752456007	-4.6041555876803315	0.17795214259015468	0.0033946815953472707	0.026463357856735006
rg05_theta12p495_foilpm3	0	1	2	2	accepted	55	42	-5.867537938068484	-3.138911482085366	-5.907018272339014	-3.138747029598205	0.3200231704058093	0.0028511428107769222	0.016041224493348622
rg05_theta12p495_foilpm3	0	1	2	3	low_stats	2	0	nan	nan	nan	nan	nan	nan	nan
rg05_theta12p495_foilpm3	0	1	2	4	accepted	99	74	-5.867537938068484	-0.1126421106574216	-5.830556525267057	-0.09402485434966394	0.601852023241031	0.007627817391168487	0.009509867490722716
rg05_theta12p495_foilpm3	0	1	2	5	accepted	119	93	-5.782880043809279	1.3500547521994182	-5.757059856271289	1.3736432382308477	0.6390231514390303	0.008125600920576535	0.00749827947925295
rg05_theta12p495_foilpm3	0	1	2	6	accepted	100	77	-5.867537938068484	2.964065083627655	-5.914370017167365	2.9646065985531145	0.552092803279747	0.0053160845746118846	0.003836664655870106
rg05_theta12p495_foilpm3	0	1	3	1	accepted	31	20	-3.3278011102923197	-4.702483990656471	-3.29726030468571	-4.719207826529147	0.17270250851579783	0.0013036866208575436	0.019859093873925905
rg05_theta12p495_foilpm3	0	1	3	2	accepted	56	42	-3.3278011102923197	-3.088473659228234	-3.3182181620894307	-3.110196599492629	0.363819117413982	0.0028577706919133685	0.0057120277540683665
rg05_theta12p495_foilpm3	0	1	3	3	accepted	76	60	-3.3278011102923197	-1.6257767963713938	-3.289019004571094	-1.6044952781604696	0.5306142452491395	0.004155768220017384	0.011404436516399665
rg05_theta12p495_foilpm3	0	1	3	4	accepted	106	77	-3.243143216033114	-0.1126421106574216	-3.224179658925758	-0.12042105579448883	0.6534216770486909	0.007937594524484197	0.016280310039819147
rg05_theta12p495_foilpm3	0	1	3	5	accepted	107	88	-3.1584853217739095	1.400492575056551	-3.131519325163131	1.374578174720449	0.7595324509358752	0.0077120299303723334	0.01154425050086293
rg05_theta12p495_foilpm3	0	1	3	6	accepted	131	102	-2.9891695332554993	2.964065083627655	-2.9897979257271894	2.938395371970671	0.7916623562247408	0.006121705458786158	0.018846870829021062
rg05_theta12p495_foilpm3	0	1	4	1	accepted	40	32	-0.7880642825161555	-4.652046167799338	-0.838443712795266	-4.669175970510153	0.2151945459555087	0.00294027341680123	0.010501057120961367
rg05_theta12p495_foilpm3	0	1	4	2	accepted	68	53	-0.7880642825161555	-3.088473659228234	-0.8040976090984708	-3.0884981153345583	0.38158175136075767	0.0037178300476147412	0.01418832078708513
rg05_theta12p495_foilpm3	0	1	4	3	accepted	80	57	-0.6187484939977452	-1.6257767963713938	-0.5862498430433001	-1.6065491019986815	0.4986752819713227	0.003550753549794818	0.02600304804393655
rg05_theta12p495_foilpm3	0	1	4	4	accepted	30	24	-0.6187484939977452	-0.1126421106574216	-0.5711518262053675	-0.09695587551560328	0.19600022096390007	0.007585477223001683	0.005478175961754368
rg05_theta12p495_foilpm3	0	1	4	5	accepted	150	108	-0.5340905997385407	1.400492575056551	-0.531562904197911	1.3901603924236343	0.9448225351775763	0.006656040238139359	0.010491416363462914
rg05_theta12p495_foilpm3	0	1	4	6	accepted	164	123	-0.5340905997385407	2.863189437913391	-0.5085238532080613	2.8760948701207476	1.0151506263453185	0.008534905872219719	0.0045485016946642705
rg05_theta12p495_foilpm3	0	1	5	1	accepted	38	26	1.6670146510008028	-4.652046167799338	1.7033925686208928	-4.626670786165364	0.20522762919583704	0.004930436074906598	0.013081823469043085
rg05_theta12p495_foilpm3	0	1	5	2	accepted	53	44	1.8363304395192133	-3.088473659228234	1.8593051068743356	-3.0810790420692538	0.31947581036933653	0.006893013067970468	0.019623487061812033
rg05_theta12p495_foilpm3	0	1	5	3	accepted	96	78	2.0056462280376235	-1.6257767963713938	1.9714821995688894	-1.6148730100432078	0.6099614107602734	0.006425813930423988	0.013615467235335152
rg05_theta12p495_foilpm3	0	1	5	4	accepted	113	89	2.0056462280376235	-0.1126421106574216	2.0588903247409474	-0.09737246466703346	0.7043054200647909	0.0066044248072201035	0.019128028304161306
rg05_theta12p495_foilpm3	0	1	5	5	unstable	10	0	0.39714623711271974	1.501368220770816	nan	nan	0.17669309107260647	0.003866604630875306	nan
rg05_theta12p495_foilpm3	0	1	5	6	accepted	184	138	2.0903041222968293	2.913627260770523	2.075151306169356	2.92682544858325	1.160668455287881	0.005110596869719555	0.008766030694988798
rg05_theta12p495_foilpm3	0	1	6	1	accepted	32	21	4.206751478776967	-4.702483990656471	4.259019221635954	-4.683931424007327	0.20892164268906777	0.001804084602380819	0.04036767235380334
rg05_theta12p495_foilpm3	0	1	6	2	accepted	56	48	4.460725161554582	-3.088473659228234	4.421877821262847	-3.121775127010781	0.39906110023334285	0.0023004786785723453	0.006580123646292232
rg05_theta12p495_foilpm3	0	1	6	3	accepted	67	56	4.5453830558137875	-1.5753389735142616	4.490046955117324	-1.5985372215608549	0.4327710320526652	0.00411061743184973	0.016647420865819103
rg05_theta12p495_foilpm3	0	1	6	4	accepted	70	59	4.714698844332199	-0.1126421106574216	4.727216898491025	-0.09086372122384148	0.4767897121107001	0.0077859406542272035	0.014956129230641404
rg05_theta12p495_foilpm3	0	1	6	5	accepted	105	82	4.5453830558137875	1.400492575056551	4.568433626275893	1.3925019486545573	0.6547656068458327	0.00988888250737023	0.004102415563676585
rg05_theta12p495_foilpm3	0	1	6	6	accepted	132	104	4.5453830558137875	2.913627260770523	4.529246215909823	2.9262291135557965	0.8720109375636766	0.007666584250620007	0.008363518761058982
rg05_theta12p495_foilpm3	0	1	7	1	accepted	11	11	6.40785672951631	-4.601608344942206	6.370224590898504	-4.577779409163997	0.08873346477853514	0.0001800782036265161	0.012711480384133706
rg05_theta12p495_foilpm3	0	1	7	2	accepted	36	26	6.831146200812334	-3.189349304942499	6.887934619405677	-3.1821957902387403	0.2292064021514032	0.0020903684718774768	0.030807018389643594
rg05_theta12p495_foilpm3	0	1	7	3	accepted	53	43	7.085119883589952	-1.6257767963713938	7.0542021812049605	-1.6157419201391605	0.3869212809986221	0.004528703924488441	0.019060931373651637
rg05_theta12p495_foilpm3	0	1	7	4	accepted	80	62	7.085119883589952	-0.1126421106574216	7.1161055356979865	-0.1142429598333133	0.5362246264824306	0.008032166780018337	0.014501411215069893
rg05_theta12p495_foilpm3	0	1	7	5	accepted	88	72	7.169777777849157	1.400492575056551	7.125419763973407	1.4143995340836737	0.5936558818869131	0.008522517907445088	0.00864706820270768
rg05_theta12p495_foilpm3	0	1	7	6	accepted	99	76	7.000461989330746	2.964065083627655	6.962987156294996	2.9500592008013626	0.6364792604601365	0.008078552980340886	0.007770962804624105
rg05_theta12p495_foilpm3	0	1	8	2	accepted	20	15	9.201567240070089	-3.088473659228234	9.125230494398984	-3.0930868954751407	0.11193089157386187	0.0006211633320870353	0.03654874205801396
rg05_theta12p495_foilpm3	0	1	8	3	accepted	41	33	9.455540922847707	-1.5753389735142616	9.424083937426179	-1.561760321364263	0.28484025971148647	0.0012994534199302563	0.01873090096803721
rg05_theta12p495_foilpm3	0	1	8	4	accepted	57	51	9.370883028588501	-0.06220428780028929	9.341419519720963	-0.09498188571839637	0.35993664380635004	0.002019537523650326	0.015352272800788507
rg05_theta12p495_foilpm3	0	1	8	5	accepted	77	61	9.370883028588501	1.400492575056551	9.410350020019623	1.419795165880213	0.4823617830950804	0.004179173942163718	0.02657278586284051
rg05_theta12p495_foilpm3	0	1	8	6	unstable	12	6	9.87883039414373	2.7623137921991257	nan	nan	0.04521271372665714	0.0027645969404688927	nan
rg05_theta12p495_foilpm3	0	2	0	2	accepted	52	42	-10.905684637792282	-3.137664502522054	-10.879396481380356	-3.1578500973244816	0.34645388969627766	0.002421614844761875	0.0030766058603906438
rg05_theta12p495_foilpm3	0	2	0	3	accepted	70	53	-10.736263577261802	-1.6297304223203568	-10.738966242226876	-1.6294772372383328	0.44428899926314575	0.004911734934807177	0.008162313533468519
rg05_theta12p495_foilpm3	0	2	0	4	accepted	86	71	-10.736263577261802	-0.1217963421186592	-10.711208945360722	-0.1361557347286124	0.6181702430240927	0.008367541242336018	0.002501361555823503
rg05_theta12p495_foilpm3	0	2	0	5	accepted	128	107	-10.736263577261802	1.3861377380830378	-10.762352649033796	1.396139391842676	0.8049412430686784	0.007745072092613177	0.0068241933953989125
rg05_theta12p495_foilpm3	0	2	0	6	low_stats	2	0	nan	nan	nan	nan	nan	nan	nan
rg05_theta12p495_foilpm3	0	2	1	1	accepted	16	13	-8.279658199569846	-4.595334113383696	-8.217518611948053	-4.580981718624407	0.12369788718158276	0.0002626913276626871	0.07122972779608655
rg05_theta12p495_foilpm3	0	2	1	2	accepted	72	53	-8.364368729835086	-3.137664502522054	-8.37859946898785	-3.130079063804513	0.46434848754648783	0.006109516870938631	0.014378386507443984
