rungroup	foil	ndel	xscol	yscol	total	fit	holdout	holdout_core	surplus	unsupported	excluded_core
rg07_theta12p495_foilpm8	0	0	4	5	94	24	19	13	31	0	0
rg07_theta12p495_foilpm8	0	0	4	6	111	24	23	19	29	0	0
rg07_theta12p495_foilpm8	0	0	5	1	11	0	3	0	0	11	0
rg07_theta12p495_foilpm8	0	0	5	2	53	24	11	6	11	0	0
rg07_theta12p495_foilpm8	0	0	5	3	62	24	13	10	15	0	0
rg07_theta12p495_foilpm8	0	0	5	4	83	24	17	13	27	0	0
rg07_theta12p495_foilpm8	0	0	5	5	9	0	2	0	0	9	0
rg07_theta12p495_foilpm8	0	0	5	6	111	24	23	18	47	0	0
rg07_theta12p495_foilpm8	0	0	6	1	4	0	1	0	0	4	0
rg07_theta12p495_foilpm8	0	0	6	2	31	17	7	2	0	0	0
rg07_theta12p495_foilpm8	0	0	6	3	67	24	14	9	13	0	0
rg07_theta12p495_foilpm8	0	0	6	4	63	24	13	7	13	0	0
rg07_theta12p495_foilpm8	0	0	6	5	74	24	15	10	24	0	0
rg07_theta12p495_foilpm8	0	0	6	6	94	24	19	12	35	0	0
rg07_theta12p495_foilpm8	0	0	7	1	2	0	1	0	0	2	0
rg07_theta12p495_foilpm8	0	0	7	2	32	16	7	3	0	0	0
rg07_theta12p495_foilpm8	0	0	7	3	55	23	11	6	0	0	0
rg07_theta12p495_foilpm8	0	0	7	4	73	24	15	8	8	0	0
rg07_theta12p495_foilpm8	0	0	7	5	73	24	15	11	10	0	0
rg07_theta12p495_foilpm8	0	0	7	6	68	24	14	9	12	0	0
rg07_theta12p495_foilpm8	0	0	8	2	3	0	1	0	0	3	0
rg07_theta12p495_foilpm8	0	0	8	3	2	0	1	0	0	2	0
rg07_theta12p495_foilpm8	0	0	8	4	9	0	2	0	0	9	0
rg07_theta12p495_foilpm8	0	0	8	5	28	19	6	6	0	0	0
rg07_theta12p495_foilpm8	0	0	8	6	2	0	1	0	0	2	0
rg07_theta12p495_foilpm8	0	1	0	1	6	0	2	0	0	6	0
rg07_theta12p495_foilpm8	0	1	0	2	40	20	8	7	1	0	0
rg07_theta12p495_foilpm8	0	1	0	3	69	20	14	11	16	0	0
rg07_theta12p495_foilpm8	0	1	0	4	80	20	16	13	31	0	0
rg07_theta12p495_foilpm8	0	1	0	5	59	20	12	8	10	0	0
rg07_theta12p495_foilpm8	0	1	0	6	3	0	1	0	0	3	0
rg07_theta12p495_foilpm8	0	1	1	1	36	15	8	4	0	0	0
rg07_theta12p495_foilpm8	0	1	1	2	59	20	12	7	12	0	0
rg07_theta12p495_foilpm8	0	1	1	3	91	19	19	16	34	0	0
rg07_theta12p495_foilpm8	0	1	1	4	118	19	24	19	45	0	0
rg07_theta12p495_foilpm8	0	1	1	5	108	20	22	16	40	0	0
rg07_theta12p495_foilpm8	0	1	1	6	25	8	5	2	0	0	0
rg07_theta12p495_foilpm8	0	1	2	1	60	20	12	7	6	0	0
rg07_theta12p495_foilpm8	0	1	2	2	65	20	13	10	15	0	0
rg07_theta12p495_foilpm8	0	1	2	3	9	0	2	0	0	9	0
rg07_theta12p495_foilpm8	0	1	2	4	135	20	27	21	68	0	0
rg07_theta12p495_foilpm8	0	1	2	5	137	20	28	25	54	0	0
rg07_theta12p495_foilpm8	0	1	2	6	98	20	20	15	32	0	0
rg07_theta12p495_foilpm8	0	1	3	1	59	20	12	6	11	0	0
rg07_theta12p495_foilpm8	0	1	3	2	102	20	21	13	34	0	0
rg07_theta12p495_foilpm8	0	1	3	3	143	20	29	20	69	0	0
rg07_theta12p495_foilpm8	0	1	3	4	143	20	29	17	63	0	0
rg07_theta12p495_foilpm8	0	1	3	5	186	19	38	26	89	0	0
rg07_theta12p495_foilpm8	0	1	3	6	180	20	36	24	81	0	0
rg07_theta12p495_foilpm8	0	1	4	1	42	20	9	8	2	0	0
rg07_theta12p495_foilpm8	0	1	4	2	66	20	14	7	18	0	0
rg07_theta12p495_foilpm8	0	1	4	3	118	19	24	20	54	0	0
rg07_theta12p495_foilpm8	0	1	4	4	53	19	11	9	17	0	0
rg07_theta12p495_foilpm8	0	1	4	5	198	20	40	34	114	0	0
rg07_theta12p495_foilpm8	0	1	4	6	203	20	41	34	114	0	0
rg07_theta12p495_foilpm8	0	1	5	1	48	19	10	7	12	0	0
rg07_theta12p495_foilpm8	0	1	5	2	105	20	21	21	45	0	0
rg07_theta12p495_foilpm8	0	1	5	3	107	20	22	17	45	0	0
rg07_theta12p495_foilpm8	0	1	5	4	127	20	26	20	57	0	0
rg07_theta12p495_foilpm8	0	1	5	5	14	0	3	0	0	14	0
rg07_theta12p495_foilpm8	0	1	5	6	170	20	34	28	73	0	0
rg07_theta12p495_foilpm8	0	1	6	1	42	19	9	6	0	0	0
rg07_theta12p495_foilpm8	0	1	6	2	56	19	12	6	19	0	0
rg07_theta12p495_foilpm8	0	1	6	3	88	20	18	14	34	0	0
rg07_theta12p495_foilpm8	0	1	6	4	138	19	28	20	70	0	0
rg07_theta12p495_foilpm8	0	1	6	5	157	20	32	20	80	0	0
rg07_theta12p495_foilpm8	0	1	6	6	167	20	34	25	83	0	0
rg07_theta12p495_foilpm8	0	1	7	1	18	12	4	2	0	0	0
rg07_theta12p495_foilpm8	0	1	7	2	67	20	14	12	24	0	0
rg07_theta12p495_foilpm8	0	1	7	3	94	19	19	14	42	0	0
rg07_theta12p495_foilpm8	0	1	7	4	85	20	17	11	31	0	0
rg07_theta12p495_foilpm8	0	1	7	5	114	20	23	14	46	0	0
rg07_theta12p495_foilpm8	0	1	7	6	141	20	29	23	74	0	0
rg07_theta12p495_foilpm8	0	1	8	1	1	0	1	0	0	1	0
rg07_theta12p495_foilpm8	0	1	8	2	38	20	8	5	5	0	0
rg07_theta12p495_foilpm8	0	1	8	3	63	20	13	11	24	0	0
rg07_theta12p495_foilpm8	0	1	8	4	68	20	14	11	21	0	0
rg07_theta12p495_foilpm8	0	1	8	5	87	20	18	14	33	0	0
rg07_theta12p495_foilpm8	0	1	8	6	6	0	2	0	0	6	0
rg07_theta12p495_foilpm8	0	2	0	1	2	0	1	0	0	2	0
rg07_theta12p495_foilpm8	0	2	0	2	66	19	14	11	17	0	0
rg07_theta12p495_foilpm8	0	2	0	3	79	20	16	14	30	0	0
rg07_theta12p495_foilpm8	0	2	0	4	111	20	23	18	42	0	0
rg07_theta12p495_foilpm8	0	2	0	5	149	20	30	20	67	0	0
rg07_theta12p495_foilpm8	0	2	0	6	3	0	1	0	0	3	0
rg07_theta12p495_foilpm8	0	2	1	1	43	19	9	4	8	0	0
rg07_theta12p495_foilpm8	0	2	1	2	92	19	19	7	35	0	0
rg07_theta12p495_foilpm8	0	2	1	3	129	19	26	18	60	0	0
rg07_theta12p495_foilpm8	0	2	1	4	155	20	31	23	65	0	0
rg07_theta12p495_foilpm8	0	2	1	5	165	19	33	24	79	0	0
rg07_theta12p495_foilpm8	0	2	1	6	70	20	14	8	18	0	0
rg07_theta12p495_foilpm8	0	2	2	1	56	20	12	9	17	0	0
rg07_theta12p495_foilpm8	0	2	2	2	108	20	22	15	44	0	0
rg07_theta12p495_foilpm8	0	2	2	3	8	0	2	0	0	8	0
rg07_theta12p495_foilpm8	0	2	2	4	193	20	39	29	97	0	0
rg07_theta12p495_foilpm8	0	2	2	5	242	20	49	40	126	0	0
rg07_theta12p495_foilpm8	0	2	2	6	177	20	36	28	93	0	0
rg07_theta12p495_foilpm8	0	2	3	1	74	20	15	14	24	0	0
rg07_theta12p495_foilpm8	0	2	3	2	122	19	25	21	51	0	0
rg07_theta12p495_foilpm8	0	2	3	3	160	19	32	28	74	0	0
rg07_theta12p495_foilpm8	0	2	3	4	263	19	53	42	150	0	0
rg07_theta12p495_foilpm8	0	2	3	5	290	19	58	44	166	0	0
rg07_theta12p495_foilpm8	0	2	3	6	326	19	66	52	185	0	0
rg07_theta12p495_foilpm8	0	2	4	1	83	19	17	15	32	0	0
rg07_theta12p495_foilpm8	0	2	4	2	112	20	23	15	46	0	0
rg07_theta12p495_foilpm8	0	2	4	3	183	20	37	33	95	0	0
rg07_theta12p495_foilpm8	0	2	4	4	72	19	15	10	27	0	0
rg07_theta12p495_foilpm8	0	2	4	5	318	19	64	50	172	0	0
rg07_theta12p495_foilpm8	0	2	4	6	337	19	68	56	195	0	0
rg07_theta12p495_foilpm8	0	2	5	1	52	19	11	8	14	0	0
rg07_theta12p495_foilpm8	0	2	5	2	104	19	21	18	46	0	0
rg07_theta12p495_foilpm8	0	2	5	3	176	19	36	28	92	0	0
rg07_theta12p495_foilpm8	0	2	5	4	242	20	49	36	129	0	0
rg07_theta12p495_foilpm8	0	2	5	5	5	0	1	0	0	5	0
rg07_theta12p495_foilpm8	0	2	5	6	310	20	62	50	187	0	0
rg07_theta12p495_foilpm8	0	2	6	1	47	19	10	4	7	0	0
rg07_theta12p495_foilpm8	0	2	6	2	105	19	21	16	50	0	0
rg07_theta12p495_foilpm8	0	2	6	3	170	19	34	28	87	0	0
rg07_theta12p495_foilpm8	0	2	6	4	192	19	39	33	95	0	0
rg07_theta12p495_foilpm8	0	2	6	5	283	19	57	45	163	0	0
rg07_theta12p495_foilpm8	0	2	6	6	315	19	63	54	181	0	0
rg07_theta12p495_foilpm8	0	2	7	1	32	20	7	4	2	0	0
rg07_theta12p495_foilpm8	0	2	7	2	76	20	16	11	28	0	0
rg07_theta12p495_foilpm8	0	2	7	3	131	20	27	20	66	0	0
rg07_theta12p495_foilpm8	0	2	7	4	152	19	31	22	75	0	0
rg07_theta12p495_foilpm8	0	2	7	5	224	20	45	29	118	0	0
rg07_theta12p495_foilpm8	0	2	7	6	206	20	42	35	113	0	0
rg07_theta12p495_foilpm8	0	2	8	1	2	0	1	0	0	2	0
rg07_theta12p495_foilpm8	0	2	8	2	69	19	14	12	24	0	0
rg07_theta12p495_foilpm8	0	2	8	3	111	20	23	20	48	0	0
rg07_theta12p495_foilpm8	0	2	8	4	130	20	26	19	71	0	0
rg07_theta12p495_foilpm8	0	2	8	5	161	19	33	25	81	0	0
rg07_theta12p495_foilpm8	0	2	8	6	4	0	1	0	0	4	0
rg07_theta12p495_foilpm8	0	3	0	2	46	20	10	9	4	0	0
rg07_theta12p495_foilpm8	0	3	0	3	79	21	16	11	25	0	0
rg07_theta12p495_foilpm8	0	3	0	4	112	21	23	14	43	0	0
rg07_theta12p495_foilpm8	0	3	0	5	135	20	27	17	62	0	0
rg07_theta12p495_foilpm8	0	3	0	6	3	0	1	0	0	3	0
rg07_theta12p495_foilpm8	0	3	1	1	6	0	2	0	0	6	0
rg07_theta12p495_foilpm8	0	3	1	2	53	21	11	11	11	0	0
rg07_theta12p495_foilpm8	0	3	1	3	80	20	16	11	32	0	0
rg07_theta12p495_foilpm8	0	3	1	4	132	21	27	21	57	0	0
rg07_theta12p495_foilpm8	0	3	1	5	184	20	37	28	88	0	0
rg07_theta12p495_foilpm8	0	3	1	6	203	20	41	25	105	0	0
rg07_theta12p495_foilpm8	0	3	2	1	10	0	2	0	0	10	0
rg07_theta12p495_foilpm8	0	3	2	2	66	20	14	7	20	0	0
rg07_theta12p495_foilpm8	0	3	2	3	4	0	1	0	0	4	0
rg07_theta12p495_foilpm8	0	3	2	4	180	20	36	26	88	0	0
rg07_theta12p495_foilpm8	0	3	2	5	223	21	45	34	109	0	0
rg07_theta12p495_foilpm8	0	3	2	6	249	21	50	34	127	0	0
rg07_theta12p495_foilpm8	0	3	3	1	38	20	8	4	2	0	0
rg07_theta12p495_foilpm8	0	3	3	2	89	21	18	11	27	0	0
rg07_theta12p495_foilpm8	0	3	3	3	145	21	29	26	65	0	0
rg07_theta12p495_foilpm8	0	3	3	4	226	21	46	29	116	0	0
rg07_theta12p495_foilpm8	0	3	3	5	301	20	61	45	169	0	0
rg07_theta12p495_foilpm8	0	3	3	6	345	21	69	53	192	0	0
rg07_theta12p495_foilpm8	0	3	4	1	54	21	11	7	9	0	0
rg07_theta12p495_foilpm8	0	3	4	2	101	20	21	15	41	0	0
rg07_theta12p495_foilpm8	0	3	4	3	165	20	33	26	81	0	0
rg07_theta12p495_foilpm8	0	3	4	4	52	20	11	7	13	0	0
rg07_theta12p495_foilpm8	0	3	4	5	263	21	53	39	134	0	0
rg07_theta12p495_foilpm8	0	3	4	6	343	20	69	52	173	0	0
rg07_theta12p495_foilpm8	0	3	5	1	61	21	13	7	18	0	0
rg07_theta12p495_foilpm8	0	3	5	2	85	20	17	8	34	0	0
rg07_theta12p495_foilpm8	0	3	5	3	133	21	27	16	65	0	0
rg07_theta12p495_foilpm8	0	3	5	4	213	20	43	31	108	0	0
rg07_theta12p495_foilpm8	0	3	5	5	11	0	3	0	0	11	0
rg07_theta12p495_foilpm8	0	3	5	6	344	20	69	51	192	0	0
rg07_theta12p495_foilpm8	0	3	6	1	59	20	12	6	17	0	0
rg07_theta12p495_foilpm8	0	3	6	2	79	20	16	11	25	0	0
rg07_theta12p495_foilpm8	0	3	6	3	102	21	21	19	37	0	0
rg07_theta12p495_foilpm8	0	3	6	4	158	20	32	26	68	0	0
rg07_theta12p495_foilpm8	0	3	6	5	217	20	44	33	105	0	0
rg07_theta12p495_foilpm8	0	3	6	6	267	21	54	37	138	0	0
rg07_theta12p495_foilpm8	0	3	7	1	21	11	5	3	0	0	0
rg07_theta12p495_foilpm8	0	3	7	2	59	20	12	7	17	0	0
rg07_theta12p495_foilpm8	0	3	7	3	92	20	19	13	30	0	0
rg07_theta12p495_foilpm8	0	3	7	4	141	20	29	19	64	0	0
rg07_theta12p495_foilpm8	0	3	7	5	170	20	34	23	84	0	0
rg07_theta12p495_foilpm8	0	3	7	6	219	20	44	34	113	0	0
rg07_theta12p495_foilpm8	0	3	8	2	34	19	7	6	0	0	0
rg07_theta12p495_foilpm8	0	3	8	3	63	20	13	12	14	0	0
rg07_theta12p495_foilpm8	0	3	8	4	91	21	19	12	32	0	0
rg07_theta12p495_foilpm8	0	3	8	5	126	21	26	16	58	0	0
rg07_theta12p495_foilpm8	0	4	0	2	17	9	4	3	0	0	0
rg07_theta12p495_foilpm8	0	4	0	3	42	24	9	7	2	0	0
rg07_theta12p495_foilpm8	0	4	0	4	51	24	11	8	10	0	0
rg07_theta12p495_foilpm8	0	4	0	5	96	24	20	14	35	0	0
rg07_theta12p495_foilpm8	0	4	0	6	1	0	1	0	0	1	0
rg07_theta12p495_foilpm8	0	4	1	1	6	0	2	0	0	6	0
rg07_theta12p495_foilpm8	0	4	1	2	24	17	5	4	0	0	0
rg07_theta12p495_foilpm8	0	4	1	3	51	25	11	8	6	0	0
rg07_theta12p495_foilpm8	0	4	1	4	85	24	17	9	31	0	0
rg07_theta12p495_foilpm8	0	4	1	5	127	24	26	20	53	0	0
rg07_theta12p495_foilpm8	0	4	1	6	195	24	39	32	98	0	0
rg07_theta12p495_foilpm8	0	4	2	1	19	12	4	2	0	0	0
rg07_theta12p495_foilpm8	0	4	2	2	37	23	8	6	0	0	0
rg07_theta12p495_foilpm8	0	4	2	4	113	24	23	15	46	0	0
rg07_theta12p495_foilpm8	0	4	2	5	144	24	29	25	60	0	0
rg07_theta12p495_foilpm8	0	4	2	6	206	25	42	34	110	0	0
rg07_theta12p495_foilpm8	0	4	3	1	29	20	6	4	0	0	0
rg07_theta12p495_foilpm8	0	4	3	2	60	24	12	9	13	0	0
rg07_theta12p495_foilpm8	0	4	3	3	77	24	16	13	23	0	0
rg07_theta12p495_foilpm8	0	4	3	4	117	24	24	21	46	0	0
rg07_theta12p495_foilpm8	0	4	3	5	185	24	37	28	95	0	0
rg07_theta12p495_foilpm8	0	4	3	6	266	24	54	40	143	0	0
rg07_theta12p495_foilpm8	0	4	4	1	33	21	7	5	0	0	0
rg07_theta12p495_foilpm8	0	4	4	2	63	24	13	11	17	0	0
rg07_theta12p495_foilpm8	0	4	4	3	101	24	21	13	37	0	0
rg07_theta12p495_foilpm8	0	4	4	4	48	25	10	7	1	0	0
rg07_theta12p495_foilpm8	0	4	4	5	177	24	36	21	81	0	0
rg07_theta12p495_foilpm8	0	4	4	6	234	24	47	35	117	0	0
rg07_theta12p495_foilpm8	0	4	5	1	27	18	6	4	0	0	0
rg07_theta12p495_foilpm8	0	4	5	2	69	24	14	12	17	0	0
rg07_theta12p495_foilpm8	0	4	5	3	67	24	14	11	16	0	0
rg07_theta12p495_foilpm8	0	4	5	4	117	24	24	18	50	0	0
rg07_theta12p495_foilpm8	0	4	5	5	2	0	1	0	0	2	0
rg07_theta12p495_foilpm8	0	4	5	6	237	25	48	37	123	0	0
rg07_theta12p495_foilpm8	0	4	6	1	25	17	5	1	0	0	0
rg07_theta12p495_foilpm8	0	4	6	2	44	24	9	8	3	0	0
rg07_theta12p495_foilpm8	0	4	6	3	61	24	13	11	13	0	0
rg07_theta12p495_foilpm8	0	4	6	4	88	25	18	10	28	0	0
rg07_theta12p495_foilpm8	0	4	6	5	139	25	28	18	62	0	0
rg07_theta12p495_foilpm8	0	4	6	6	226	24	46	31	111	0	0
rg07_theta12p495_foilpm8	0	4	7	1	5	0	1	0	0	5	0
rg07_theta12p495_foilpm8	0	4	7	2	17	9	4	3	0	0	0
rg07_theta12p495_foilpm8	0	4	7	3	45	24	9	6	0	0	0
rg07_theta12p495_foilpm8	0	4	7	4	92	25	19	13	33	0	0
rg07_theta12p495_foilpm8	0	4	7	5	126	25	26	22	54	0	0
rg07_theta12p495_foilpm8	0	4	7	6	173	25	35	30	84	0	0
rg07_theta12p495_foilpm8	0	4	8	2	5	0	1	0	0	5	0
rg07_theta12p495_foilpm8	0	4	8	3	25	16	5	3	0	0	0
rg07_theta12p495_foilpm8	0	4	8	4	57	25	12	9	5	0	0
rg07_theta12p495_foilpm8	0	4	8	5	86	24	18	13	29	0	0
rg07_theta12p495_foilpm8	0	4	8	6	2	0	1	0	0	2	0
rg07_theta12p495_foilpm8	1	0	0	2	1	0	1	0	0	1	0
rg07_theta12p495_foilpm8	1	0	0	3	14	0	3	0	0	14	0
rg07_theta12p495_foilpm8	1	0	0	4	36	18	8	3	0	0	0
rg07_theta12p495_foilpm8	1	0	0	5	31	16	7	5	0	0	0
rg07_theta12p495_foilpm8	1	0	0	6	29	15	6	5	0	0	0
rg07_theta12p495_foilpm8	1	0	0	7	1	0	1	0	0	1	0
rg07_theta12p495_foilpm8	1	0	1	2	18	10	4	2	0	0	0
rg07_theta12p495_foilpm8	1	0	1	3	24	15	5	5	0	0	0
rg07_theta12p495_foilpm8	1	0	1	4	42	22	9	6	0	0	0
rg07_theta12p495_foilpm8	1	0	1	5	53	24	11	9	6	0	0
rg07_theta12p495_foilpm8	1	0	1	6	48	24	10	10	1	0	0
rg07_theta12p495_foilpm8	1	0	1	7	23	17	5	4	0	0	0
rg07_theta12p495_foilpm8	1	0	2	2	29	15	6	5	0	0	0
rg07_theta12p495_foilpm8	1	0	2	3	7	0	2	0	0	7	0
rg07_theta12p495_foilpm8	1	0	2	4	64	24	13	10	9	0	0
rg07_theta12p495_foilpm8	1	0	2	5	71	24	15	12	13	0	0
rg07_theta12p495_foilpm8	1	0	2	6	62	24	13	9	15	0	0
rg07_theta12p495_foilpm8	1	0	2	7	52	24	11	6	5	0	0
rg07_theta12p495_foilpm8	1	0	3	2	26	15	6	4	0	0	0
rg07_theta12p495_foilpm8	1	0	3	3	35	17	7	5	0	0	0
rg07_theta12p495_foilpm8	1	0	3	4	45	24	9	8	5	0	0
rg07_theta12p495_foilpm8	1	0	3	5	67	24	14	11	18	0	0
rg07_theta12p495_foilpm8	1	0	3	6	82	24	17	12	23	0	0
rg07_theta12p495_foilpm8	1	0	3	7	108	24	22	20	39	0	0
rg07_theta12p495_foilpm8	1	0	4	2	34	15	7	2	0	0	0
rg07_theta12p495_foilpm8	1	0	4	3	50	24	10	5	2	0	0
rg07_theta12p495_foilpm8	1	0	4	4	20	11	4	3	0	0	0
rg07_theta12p495_foilpm8	1	0	4	5	70	23	14	13	22	0	0
rg07_theta12p495_foilpm8	1	0	4	6	97	23	20	16	37	0	0
rg07_theta12p495_foilpm8	1	0	4	7	118	24	24	19	53	0	0
rg07_theta12p495_foilpm8	1	0	5	2	19	12	4	2	0	0	0
rg07_theta12p495_foilpm8	1	0	5	3	35	23	7	6	0	0	0
rg07_theta12p495_foilpm8	1	0	5	4	43	24	9	8	4	0	0
rg07_theta12p495_foilpm8	1	0	5	5	3	0	1	0	0	3	0
rg07_theta12p495_foilpm8	1	0	5	6	76	24	16	11	26	0	0
rg07_theta12p495_foilpm8	1	0	5	7	96	24	20	12	41	0	0
rg07_theta12p495_foilpm8	1	0	6	2	8	0	2	0	0	8	0
rg07_theta12p495_foilpm8	1	0	6	3	31	16	7	4	0	0	0
rg07_theta12p495_foilpm8	1	0	6	4	51	24	11	10	4	0	0
rg07_theta12p495_foilpm8	1	0	6	5	64	24	13	8	14	0	0
rg07_theta12p495_foilpm8	1	0	6	6	86	24	18	12	29	0	0
rg07_theta12p495_foilpm8	1	0	6	7	98	24	20	18	43	0	0
rg07_theta12p495_foilpm8	1	0	7	2	8	0	2	0	0	8	0
rg07_theta12p495_foilpm8	1	0	7	3	18	11	4	2	0	0	0
rg07_theta12p495_foilpm8	1	0	7	4	25	17	5	2	0	0	0
rg07_theta12p495_foilpm8	1	0	7	5	50	23	10	9	8	0	0
rg07_theta12p495_foilpm8	1	0	7	6	62	23	13	10	14	0	0
rg07_theta12p495_foilpm8	1	0	7	7	91	24	19	16	32	0	0
rg07_theta12p495_foilpm8	1	0	8	3	7	0	2	0	0	7	0
rg07_theta12p495_foilpm8	1	0	8	4	25	14	5	4	0	0	0
rg07_theta12p495_foilpm8	1	0	8	5	24	17	5	3	0	0	0
rg07_theta12p495_foilpm8	1	0	8	6	49	24	10	9	3	0	0
rg07_theta12p495_foilpm8	1	0	8	7	5	0	1	0	0	5	0
rg07_theta12p495_foilpm8	1	1	0	3	11	0	3	0	0	11	0
rg07_theta12p495_foilpm8	1	1	0	4	42	21	9	6	7	0	0
rg07_theta12p495_foilpm8	1	1	0	5	50	21	10	9	13	0	0
rg07_theta12p495_foilpm8	1	1	0	6	58	21	12	10	10	0	0
rg07_theta12p495_foilpm8	1	1	0	7	1	0	1	0	0	1	0
rg07_theta12p495_foilpm8	1	1	1	2	12	0	3	0	0	12	0
rg07_theta12p495_foilpm8	1	1	1	3	28	18	6	4	0	0	0
rg07_theta12p495_foilpm8	1	1	1	4	50	21	10	9	9	0	0
rg07_theta12p495_foilpm8	1	1	1	5	66	21	14	11	19	0	0
rg07_theta12p495_foilpm8	1	1	1	6	97	21	20	17	41	0	0
rg07_theta12p495_foilpm8	1	1	1	7	99	21	20	13	42	0	0
rg07_theta12p495_foilpm8	1	1	2	2	22	14	5	5	0	0	0
rg07_theta12p495_foilpm8	1	1	2	3	1	0	1	0	0	1	0
rg07_theta12p495_foilpm8	1	1	2	4	65	21	13	9	23	0	0
rg07_theta12p495_foilpm8	1	1	2	5	104	21	21	18	43	0	0
rg07_theta12p495_foilpm8	1	1	2	6	123	21	25	17	54	0	0
rg07_theta12p495_foilpm8	1	1	2	7	139	21	28	23	69	0	0
rg07_theta12p495_foilpm8	1	1	3	2	23	13	5	5	0	0	0
rg07_theta12p495_foilpm8	1	1	3	3	55	21	11	8	17	0	0
rg07_theta12p495_foilpm8	1	1	3	4	89	21	18	14	34	0	0
rg07_theta12p495_foilpm8	1	1	3	5	116	21	24	22	55	0	0
rg07_theta12p495_foilpm8	1	1	3	6	137	21	28	21	68	0	0
rg07_theta12p495_foilpm8	1	1	3	7	175	21	35	28	96	0	0
rg07_theta12p495_foilpm8	1	1	4	2	21	13	5	3	0	0	0
rg07_theta12p495_foilpm8	1	1	4	3	57	21	12	7	20	0	0
rg07_theta12p495_foilpm8	1	1	4	4	23	16	5	4	0	0	0
rg07_theta12p495_foilpm8	1	1	4	5	137	22	28	23	73	0	0
rg07_theta12p495_foilpm8	1	1	4	6	181	21	37	34	95	0	0
rg07_theta12p495_foilpm8	1	1	4	7	158	21	32	28	93	0	0
rg07_theta12p495_foilpm8	1	1	5	2	28	17	6	4	0	0	0
rg07_theta12p495_foilpm8	1	1	5	3	48	22	10	7	9	0	0
rg07_theta12p495_foilpm8	1	1	5	4	85	21	17	10	35	0	0
rg07_theta12p495_foilpm8	1	1	5	5	5	0	1	0	0	5	0
rg07_theta12p495_foilpm8	1	1	5	6	152	21	31	25	78	0	0
rg07_theta12p495_foilpm8	1	1	5	7	184	21	37	30	98	0	0
rg07_theta12p495_foilpm8	1	1	6	2	22	14	5	4	0	0	0
rg07_theta12p495_foilpm8	1	1	6	3	46	21	10	8	8	0	0
rg07_theta12p495_foilpm8	1	1	6	4	68	21	14	10	28	0	0
rg07_theta12p495_foilpm8	1	1	6	5	109	21	22	17	54	0	0
rg07_theta12p495_foilpm8	1	1	6	6	121	21	25	16	53	0	0
rg07_theta12p495_foilpm8	1	1	6	7	161	22	33	29	83	0	0
rg07_theta12p495_foilpm8	1	1	7	2	18	11	4	4	0	0	0
rg07_theta12p495_foilpm8	1	1	7	3	34	21	7	6	2	0	0
rg07_theta12p495_foilpm8	1	1	7	4	49	21	10	10	12	0	0
rg07_theta12p495_foilpm8	1	1	7	5	90	21	18	13	38	0	0
rg07_theta12p495_foilpm8	1	1	7	6	126	21	26	18	60	0	0
rg07_theta12p495_foilpm8	1	1	7	7	136	22	28	22	71	0	0
rg07_theta12p495_foilpm8	1	1	8	3	24	17	5	3	0	0	0
rg07_theta12p495_foilpm8	1	1	8	4	30	19	6	6	0	0	0
rg07_theta12p495_foilpm8	1	1	8	5	64	22	13	10	19	0	0
rg07_theta12p495_foilpm8	1	1	8	6	93	22	19	15	37	0	0
rg07_theta12p495_foilpm8	1	1	8	7	2	0	1	0	0	2	0
rg07_theta12p495_foilpm8	1	2	0	3	6	0	2	0	0	6	0
rg07_theta12p495_foilpm8	1	2	0	4	27	18	6	5	0	0	0
rg07_theta12p495_foilpm8	1	2	0	5	87	21	18	13	37	0	0
rg07_theta12p495_foilpm8	1	2	0	6	96	21	20	17	43	0	0
rg07_theta12p495_foilpm8	1	2	1	2	7	0	2	0	0	7	0
rg07_theta12p495_foilpm8	1	2	1	3	17	11	4	4	0	0	0
rg07_theta12p495_foilpm8	1	2	1	4	64	20	13	8	23	0	0
rg07_theta12p495_foilpm8	1	2	1	5	128	21	26	20	58	0	0
rg07_theta12p495_foilpm8	1	2	1	6	146	21	30	24	70	0	0
rg07_theta12p495_foilpm8	1	2	1	7	156	21	32	25	80	0	0
rg07_theta12p495_foilpm8	1	2	2	2	32	18	7	5	0	0	0
rg07_theta12p495_foilpm8	1	2	2	3	1	0	1	0	0	1	0
rg07_theta12p495_foilpm8	1	2	2	4	91	21	19	14	33	0	0
rg07_theta12p495_foilpm8	1	2	2	5	157	21	32	27	83	0	0
rg07_theta12p495_foilpm8	1	2	2	6	187	20	38	30	104	0	0
rg07_theta12p495_foilpm8	1	2	2	7	226	21	46	35	128	0	0
rg07_theta12p495_foilpm8	1	2	3	2	20	16	4	3	0	0	0
rg07_theta12p495_foilpm8	1	2	3	3	70	21	14	12	24	0	0
rg07_theta12p495_foilpm8	1	2	3	4	133	20	27	23	61	0	0
rg07_theta12p495_foilpm8	1	2	3	5	190	21	38	31	96	0	0
rg07_theta12p495_foilpm8	1	2	3	6	277	21	56	48	155	0	0
rg07_theta12p495_foilpm8	1	2	3	7	260	21	52	44	155	0	0
rg07_theta12p495_foilpm8	1	2	4	2	21	14	5	5	0	0	0
rg07_theta12p495_foilpm8	1	2	4	3	72	21	15	14	28	0	0
rg07_theta12p495_foilpm8	1	2	4	4	40	21	8	7	7	0	0
rg07_theta12p495_foilpm8	1	2	4	5	230	21	46	35	124	0	0
rg07_theta12p495_foilpm8	1	2	4	6	288	20	58	51	162	0	0
