method	foil_z_cm	N	target	units	training_count	heldout_count	training_residual_rms	heldout_residual_rms	heldout_change_from_reference_percent
current_XTX	3.0	192	xptar	mrad	25731	9857	1.901291380200993	1.8592181359298923	-0.4120934373768814
current_XTX	3.0	192	ytar	cm	25731	9857	0.13904882307370775	0.13399934386294424	-0.4743016507971265
current_XTX	3.0	192	yptar	mrad	25731	9857	1.12693320148713	1.1055761162770652	0.163578621788929
current_XTX	3.0	193	xptar	mrad	25731	9857	1.90127879117677	1.8591767710030254	-0.41430912492433913
current_XTX	3.0	193	ytar	cm	25731	9857	0.13906032542221003	0.13403938595326093	-0.4445610797820354
current_XTX	3.0	193	yptar	mrad	25731	9857	1.126911175940457	1.1054479181972927	0.15196406332171897
current_XTX	3.0	194	xptar	mrad	25731	9857	1.9015636113406469	1.8597538643035432	-0.3833974677178942
current_XTX	3.0	194	ytar	cm	25731	9857	0.13902289841830195	0.13398863593299942	-0.4822547808267852
current_XTX	3.0	194	yptar	mrad	25731	9857	1.1268019431082381	1.1054740218917987	0.1543290198529501
current_XTX	3.0	195	xptar	mrad	25731	9857	1.901198412513795	1.858942077222559	-0.42688035679231406
current_XTX	3.0	195	ytar	cm	25731	9857	0.138991344336601	0.13395456677284676	-0.5075590611211211
current_XTX	3.0	195	yptar	mrad	25731	9857	1.126816489241979	1.1054794609910057	0.1548217942834329
current_XTX	3.0	196	xptar	mrad	25731	9857	1.901293636366147	1.8592211465745645	-0.41193217399712045
current_XTX	3.0	196	ytar	cm	25731	9857	0.138935942166862	0.1339457211308168	-0.514129008965647
current_XTX	3.0	196	yptar	mrad	25731	9857	1.1266790671223978	1.1052578327953477	0.13474260400989646
current_XTX	3.0	197	xptar	mrad	25731	9857	1.9015357566155568	1.8599205272497548	-0.3744702667649591
current_XTX	3.0	197	ytar	cm	25731	9857	0.1389964568199889	0.13395877108927426	-0.5044363777074179
current_XTX	3.0	197	yptar	mrad	25731	9857	1.1268366778605063	1.10556922856042	0.16295460473794154
current_XTX	3.0	198	xptar	mrad	25731	9857	1.9013041836140572	1.8592260415869934	-0.41166997558641505
current_XTX	3.0	198	ytar	cm	25731	9857	0.13896868082587494	0.1339519758529619	-0.5094834221177846
current_XTX	3.0	198	yptar	mrad	25731	9857	1.1269391474061845	1.1056583694045958	0.17103063480277125
current_XTX	3.0	199	xptar	mrad	25731	9857	1.9015940474452704	1.859983896449299	-0.3710759335228353
current_XTX	3.0	199	ytar	cm	25731	9857	0.139085516338458	0.13400631962905857	-0.4691205209942817
current_XTX	3.0	199	yptar	mrad	25731	9857	1.1269443003403408	1.1056734027837531	0.17239263695985052
current_XTX	3.0	200	xptar	mrad	25731	9857	1.9014995760921682	1.8597286808994895	-0.3847464016817792
current_XTX	3.0	200	ytar	cm	25731	9857	0.13896681096359448	0.13393192528290915	-0.5243756367307117
current_XTX	3.0	200	yptar	mrad	25731	9857	1.1267732245289719	1.1054702116786836	0.15398382011926337
current_XTX	3.0	201	xptar	mrad	25731	9857	1.901269489307346	1.859183812054536	-0.4139319752147985
current_XTX	3.0	201	ytar	cm	25731	9857	0.1390158821942594	0.13398476694864653	-0.48512840213360553
current_XTX	3.0	201	yptar	mrad	25731	9857	1.1269443115642457	1.105635624689039	0.16896999684998804
current_XTX	3.0	202	xptar	mrad	25731	9857	1.9012195122248974	1.8591185204731513	-0.4174292796895185
current_XTX	3.0	202	ytar	cm	25731	9857	0.13905453677412352	0.1340008665285273	-0.4731707172332844
current_XTX	3.0	202	yptar	mrad	25731	9857	1.1270375942261828	1.1057844511650872	0.18245345783940436
current_XTX	3.0	203	xptar	mrad	25731	9857	1.9015197813229905	1.8596448301070387	-0.38923781918809297
current_XTX	3.0	203	ytar	cm	25731	9857	0.13891250791573556	0.13389525089512458	-0.5516149048537144
current_XTX	3.0	203	yptar	mrad	25731	9857	1.1268289467525523	1.1058425760841195	0.18771949046407777
current_XTX	3.0	204	xptar	mrad	25731	9857	1.9014445799912263	1.8593491233292994	-0.40507717573391444
current_XTX	3.0	204	ytar	cm	25731	9857	0.13899487120550721	0.1339654741597746	-0.49945778786212314
current_XTX	3.0	204	yptar	mrad	25731	9857	1.1268448506755298	1.1055754238327342	0.16351588734562217
current_XTX	3.0	205	xptar	mrad	25731	9857	1.901566940079177	1.8597823373337623	-0.3818723268975588
current_XTX	3.0	205	ytar	cm	25731	9857	0.13894235684533202	0.13392651800256164	-0.5283918008195942
current_XTX	3.0	205	yptar	mrad	25731	9857	1.1268231451690007	1.1055015056917774	0.15681901192083902
current_XTX	3.0	206	xptar	mrad	25731	9857	1.9013508111626116	1.8593262168107403	-0.40630414968917394
current_XTX	3.0	206	ytar	cm	25731	9857	0.13895355223963857	0.13393830701917805	-0.519635712336064
current_XTX	3.0	206	yptar	mrad	25731	9857	1.1267808711021285	1.1055399959547714	0.16030617343492093
current_XTX	3.0	207	xptar	mrad	25731	9857	1.90143415721612	1.8595433133038928	-0.3946755059828111
current_XTX	3.0	207	ytar	cm	25731	9857	0.13889674636549681	0.13387416532137614	-0.5672758505860576
current_XTX	3.0	207	yptar	mrad	25731	9857	1.1267390572908593	1.1056277983943916	0.16826094600519426
current_XTX	3.0	208	xptar	mrad	25731	9857	1.9014544908564277	1.8598437398203713	-0.37858333945656186
current_XTX	3.0	208	ytar	cm	25731	9857	0.13901653772543718	0.133971822828092	-0.4947424241173448
current_XTX	3.0	208	yptar	mrad	25731	9857	1.1268667834854078	1.105604201458421	0.16612309812975568
current_XTX	3.0	209	xptar	mrad	25731	9857	1.90125045866626	1.859182640183427	-0.4139947457892923
current_XTX	3.0	209	ytar	cm	25731	9857	0.13893630647623995	0.13392001503805445	-0.5332217653944982
current_XTX	3.0	209	yptar	mrad	25731	9857	1.1268289429198937	1.1055834898473325	0.16424665646723735
current_XTX	3.0	210	xptar	mrad	25731	9857	1.9015083917258435	1.8597443340037434	-0.38390795252203347
current_XTX	3.0	210	ytar	cm	25731	9857	0.13899810009956476	0.13394792226991545	-0.5124941509160319
current_XTX	3.0	210	yptar	mrad	25731	9857	1.1268870023910789	1.1055713788935504	0.16314942177351188
current_XTX	8.0	1	xptar	mrad	40467	24957	36.78441030180683	36.48586931770279	1387.8975872034985
current_XTX	8.0	1	ytar	cm	40467	24957	1.8288561827568988	1.7267813918256283	704.9765140483775
current_XTX	8.0	1	yptar	mrad	40467	24957	13.334893625584	12.794358083187834	983.05907171739
current_XTX	8.0	2	xptar	mrad	40467	24957	36.81101856098145	36.53233371494847	1389.7924102088302
current_XTX	8.0	2	ytar	cm	40467	24957	1.8269807064482133	1.7284252255773	705.7428227249476
current_XTX	8.0	2	yptar	mrad	40467	24957	13.181955543388893	12.675549061119082	973.001733293939
current_XTX	8.0	3	xptar	mrad	40467	24957	10.305188639613784	9.70233078887079	295.6620697538579
current_XTX	8.0	3	ytar	cm	40467	24957	1.8266449438599726	1.7280617835278653	705.5733963485703
current_XTX	8.0	3	yptar	mrad	40467	24957	13.184770467985187	12.67861229268104	973.2610398343985
current_XTX	8.0	4	xptar	mrad	40467	24957	10.216648363663005	9.600561864988524	291.5119223371085
current_XTX	8.0	4	ytar	cm	40467	24957	1.575693812340904	1.4736209422855369	586.9602920005772
current_XTX	8.0	4	yptar	mrad	40467	24957	12.870438607101711	12.327361816995623	943.5272296922524
current_XTX	8.0	5	xptar	mrad	40467	24957	10.215724496087764	9.601206644653304	291.53821651963574
current_XTX	8.0	5	ytar	cm	40467	24957	1.5208027678584952	1.4456771883275472	573.9337063789043
current_XTX	8.0	5	yptar	mrad	40467	24957	4.159237851228044	3.951974339534023	234.53977384383217
current_XTX	8.0	6	xptar	mrad	40467	24957	10.235252797412556	9.625882534347102	292.54450189597696
current_XTX	8.0	6	ytar	cm	40467	24957	1.5125715137910873	1.4474975736948377	574.7823184117435
current_XTX	8.0	6	yptar	mrad	40467	24957	4.141071440677912	3.9564964659327457	234.92257773190101
current_XTX	8.0	7	xptar	mrad	40467	24957	4.094901086604936	4.122969561784967	68.13513225288173
current_XTX	8.0	7	ytar	cm	40467	24957	1.5125661551736327	1.4474935297006295	574.7804332163297
current_XTX	8.0	7	yptar	mrad	40467	24957	4.141230605488072	3.956609152733031	234.93211681627852
current_XTX	8.0	8	xptar	mrad	40467	24957	4.075863071752426	4.085147305076421	66.59273664736077
current_XTX	8.0	8	ytar	cm	40467	24957	1.50627841666249	1.44032898189764	571.4405242142492
current_XTX	8.0	8	yptar	mrad	40467	24957	4.123050737188479	3.9359499729761858	233.1832903488301
current_XTX	8.0	9	xptar	mrad	40467	24957	4.047199212723485	4.0741713476437615	66.1451359491535
current_XTX	8.0	9	ytar	cm	40467	24957	1.4743394939847587	1.3802554143719992	543.4359306958339
current_XTX	8.0	9	yptar	mrad	40467	24957	4.041042156785742	3.7830786486589836	220.24253368634783
current_XTX	8.0	10	xptar	mrad	40467	24957	4.023238373840616	4.057516636660973	65.46595508406065
current_XTX	8.0	10	ytar	cm	40467	24957	1.474276019224121	1.3801380600566386	543.3812234421337
current_XTX	8.0	10	yptar	mrad	40467	24957	4.040929761058324	3.7835119277103293	220.27921132223187
current_XTX	8.0	11	xptar	mrad	40467	24957	4.005298966223132	4.032182095459147	64.4328098299659
current_XTX	8.0	11	ytar	cm	40467	24957	1.4787751718284134	1.3821408679393168	544.3148756782181
current_XTX	8.0	11	yptar	mrad	40467	24957	4.052965744730954	3.788678191880397	220.71654231139908
current_XTX	8.0	12	xptar	mrad	40467	24957	3.925926668751809	3.9653044400219932	61.7055320091662
current_XTX	8.0	12	ytar	cm	40467	24957	0.37173587010375	0.42811634636955664	99.57569947133979
current_XTX	8.0	12	yptar	mrad	40467	24957	1.4816224544724472	1.6142440772625901	36.64786310324251
current_XTX	8.0	13	xptar	mrad	40467	24957	3.9248957896779917	3.9634420753298727	61.62958458119701
current_XTX	8.0	13	ytar	cm	40467	24957	0.33667395524572724	0.3887444977262444	81.22166020350512
current_XTX	8.0	13	yptar	mrad	40467	24957	1.4375412975150341	1.5639184365656225	32.387732087489354
current_XTX	8.0	14	xptar	mrad	40467	24957	3.9051323552687283	3.9304806616286165	60.28541466462276
current_XTX	8.0	14	ytar	cm	40467	24957	0.3366637238239286	0.3886550746489493	81.17997370087235
current_XTX	8.0	14	yptar	mrad	40467	24957	1.4370380786230437	1.5650643322196245	32.484733646710914
current_XTX	8.0	15	xptar	mrad	40467	24957	3.90521848811479	3.935487334412819	60.489587307205724
current_XTX	8.0	15	ytar	cm	40467	24957	0.3380349003629478	0.3906890607085361	82.12816031883108
current_XTX	8.0	15	yptar	mrad	40467	24957	1.4398424516306068	1.569200666208352	32.83487970492005
current_XTX	8.0	16	xptar	mrad	40467	24957	3.904847374753774	3.9351090172563397	60.474159493785095
current_XTX	8.0	16	ytar	cm	40467	24957	0.33773475385117135	0.3904346051063498	82.00954033334962
current_XTX	8.0	16	yptar	mrad	40467	24957	1.4400791116323948	1.5687374494116026	32.795667799904635
current_XTX	8.0	17	xptar	mrad	40467	24957	3.357858431878769	3.462506374119231	41.20137401328354
current_XTX	8.0	17	ytar	cm	40467	24957	0.33781292596618	0.39037413579925057	81.98135125726502
current_XTX	8.0	17	yptar	mrad	40467	24957	1.4398704409163456	1.568862218151177	32.8062296361753
current_XTX	8.0	18	xptar	mrad	40467	24957	2.955684316032193	3.149619545048184	28.441816224244242
current_XTX	8.0	18	ytar	cm	40467	24957	0.3368099767047318	0.38920086896528233	81.43440753264113
current_XTX	8.0	18	yptar	mrad	40467	24957	1.4377794904209105	1.5664851163123643	32.605004870213385
current_XTX	8.0	19	xptar	mrad	40467	24957	2.954870937560953	3.148460442581601	28.394547903779333
current_XTX	8.0	19	ytar	cm	40467	24957	0.33463420389184595	0.3865529813058936	80.20003739885544
current_XTX	8.0	19	yptar	mrad	40467	24957	1.4346274365649274	1.5628978739261399	32.30134013114729
current_XTX	8.0	20	xptar	mrad	40467	24957	2.941495552015526	3.1446774564673183	28.240277332264263
current_XTX	8.0	20	ytar	cm	40467	24957	0.33470691138426695	0.3866684185230438	80.25385095573813
current_XTX	8.0	20	yptar	mrad	40467	24957	1.4343362588006998	1.5624443285602203	32.262946925345105
current_XTX	8.0	21	xptar	mrad	40467	24957	2.9395598999463863	3.1463628048241974	28.30900601546933
current_XTX	8.0	21	ytar	cm	40467	24957	0.3292276311934983	0.37491433000782015	74.77442823112943
current_XTX	8.0	21	yptar	mrad	40467	24957	1.4241263143179361	1.5414178110677763	30.483024840255112
current_XTX	8.0	22	xptar	mrad	40467	24957	2.9369629359597176	3.1491099079943803	28.42103317160265
current_XTX	8.0	22	ytar	cm	40467	24957	0.3292889869920277	0.3750251531186648	74.82609082250669
current_XTX	8.0	22	yptar	mrad	40467	24957	1.4238598276587084	1.5409667419125086	30.44484124890896
current_XTX	8.0	23	xptar	mrad	40467	24957	2.9375412479071734	3.142425189461405	28.148429646941043
current_XTX	8.0	23	ytar	cm	40467	24957	0.328037069352562	0.3765662683926945	75.54451505785448
current_XTX	8.0	23	yptar	mrad	40467	24957	1.4230189960306088	1.5426114251135208	30.584065823473438
current_XTX	8.0	24	xptar	mrad	40467	24957	2.9229006800757706	3.1076833343299146	26.73165314163144
current_XTX	8.0	24	ytar	cm	40467	24957	0.3318789132259979	0.37825573979329774	76.33209871209121
current_XTX	8.0	24	yptar	mrad	40467	24957	1.4302703277125377	1.5454655133758346	30.82566811128522
current_XTX	8.0	25	xptar	mrad	40467	24957	2.9208732584489634	3.1054788832193805	26.641755393549538
current_XTX	8.0	25	ytar	cm	40467	24957	0.32629475222269594	0.3740779186135061	74.38451695938852
current_XTX	8.0	25	yptar	mrad	40467	24957	1.422766051223193	1.539549638170666	30.324881571902253
current_XTX	8.0	26	xptar	mrad	40467	24957	2.843294015720172	3.109833680094986	26.819344468036288
current_XTX	8.0	26	ytar	cm	40467	24957	0.3190628873859318	0.3757035537362094	75.14234195123927
current_XTX	8.0	26	yptar	mrad	40467	24957	1.412760332405166	1.5450348169222834	30.78920909566738
current_XTX	8.0	27	xptar	mrad	40467	24957	2.697406557526189	3.0477025699505877	24.28563126336636
current_XTX	8.0	27	ytar	cm	40467	24957	0.23620672643233617	0.34009481859971186	58.54255947990703
current_XTX	8.0	27	yptar	mrad	40467	24957	1.282979276095043	1.501785492587315	27.128097474273382
current_XTX	8.0	28	xptar	mrad	40467	24957	2.6878623807387916	3.042823921029569	24.086679447385496
current_XTX	8.0	28	ytar	cm	40467	24957	0.2235816877845362	0.3327890562999667	55.136820284224996
current_XTX	8.0	28	yptar	mrad	40467	24957	1.2711233689402668	1.4905761220497482	26.17920966215983
current_XTX	8.0	29	xptar	mrad	40467	24957	2.6684603893810968	2.9301933433262284	19.49359264572812
current_XTX	8.0	29	ytar	cm	40467	24957	0.2179723793745932	0.3448030773121495	60.737416167335745
current_XTX	8.0	29	yptar	mrad	40467	24957	1.250196606846629	1.5323747733423863	29.717519921549098
current_XTX	8.0	30	xptar	mrad	40467	24957	2.6685478024517066	2.9317228469028724	19.555965962408383
current_XTX	8.0	30	ytar	cm	40467	24957	0.21426218290417368	0.3458268791524928	61.21468355069839
current_XTX	8.0	30	yptar	mrad	40467	24957	1.2497040176350382	1.5373032199576306	30.134719345030092
current_XTX	8.0	31	xptar	mrad	40467	24957	2.665989611740908	2.945277743984383	20.108736090666945
current_XTX	8.0	31	ytar	cm	40467	24957	0.21302306510813654	0.3532305387470073	64.66605968887427
current_XTX	8.0	31	yptar	mrad	40467	24957	1.2507695912614327	1.5451967519334466	30.802917105223514
current_XTX	8.0	32	xptar	mrad	40467	24957	2.666080822159587	2.9139268474612243	18.830243233958676
current_XTX	8.0	32	ytar	cm	40467	24957	0.21264887655416692	0.3338419223465199	55.627636576273545
current_XTX	8.0	32	yptar	mrad	40467	24957	1.248282519287501	1.4841285571461982	25.63341489747739
current_XTX	8.0	33	xptar	mrad	40467	24957	2.6657202752231735	2.913484763807667	18.812215016082256
current_XTX	8.0	33	ytar	cm	40467	24957	0.21236766299610835	0.3336880563602113	55.555908617033545
current_XTX	8.0	33	yptar	mrad	40467	24957	1.2483145591428728	1.484216915629372	25.640894558132675
current_XTX	8.0	34	xptar	mrad	40467	24957	2.665604543102123	2.911136147891686	18.71643821207556
current_XTX	8.0	34	ytar	cm	40467	24957	0.21180965782855868	0.3296370720524048	53.66745461700799
current_XTX	8.0	34	yptar	mrad	40467	24957	1.2482109555693224	1.4852296928609348	25.726627469556675
current_XTX	8.0	35	xptar	mrad	40467	24957	2.6657717614988097	2.905078131228287	18.469391655551902
current_XTX	8.0	35	ytar	cm	40467	24957	0.18911989489172476	0.3467831011277467	61.6604471174939
current_XTX	8.0	35	yptar	mrad	40467	24957	1.2380798821344796	1.5131637322655551	28.091280279035267
current_XTX	8.0	36	xptar	mrad	40467	24957	2.665878650707628	2.9053849295369156	18.48190292283711
current_XTX	8.0	36	ytar	cm	40467	24957	0.18926396241679308	0.34675925584070993	61.64933112092004
current_XTX	8.0	36	yptar	mrad	40467	24957	1.2384515133429819	1.513143906960346	28.08960204113411
current_XTX	8.0	37	xptar	mrad	40467	24957	2.620641449133056	2.8704333440216643	17.05657359042494
current_XTX	8.0	37	ytar	cm	40467	24957	0.18909232352872474	0.34674208185226413	61.641325094553956
current_XTX	8.0	37	yptar	mrad	40467	24957	1.23810570923283	1.5130412821475632	28.080914717100725
current_XTX	8.0	38	xptar	mrad	40467	24957	2.1330440092818392	2.5242446025702794	2.9389603128755937
current_XTX	8.0	38	ytar	cm	40467	24957	0.18908835244117073	0.3467984765484601	61.667614702589766
current_XTX	8.0	38	yptar	mrad	40467	24957	1.2381412231447129	1.5128844628797482	28.067639761880404
current_XTX	8.0	39	xptar	mrad	40467	24957	2.1207167196556194	2.5059104480298884	2.1912915629130447
current_XTX	8.0	39	ytar	cm	40467	24957	0.18811349049355205	0.3445592845446805	60.623766893005836
current_XTX	8.0	39	yptar	mrad	40467	24957	1.2372641244210807	1.508947116021254	27.73433822335354
current_XTX	8.0	40	xptar	mrad	40467	24957	2.1209882491045846	2.506088435310814	2.198549902944258
current_XTX	8.0	40	ytar	cm	40467	24957	0.18784198595376442	0.3444184899908639	60.558132464893035
current_XTX	8.0	40	yptar	mrad	40467	24957	1.2364992872881124	1.508593897362791	27.704437803976422
current_XTX	8.0	41	xptar	mrad	40467	24957	2.1206087903766018	2.5076750975623274	2.263254156395811
current_XTX	8.0	41	ytar	cm	40467	24957	0.187870187857632	0.34474324149698166	60.70952240722398
current_XTX	8.0	41	yptar	mrad	40467	24957	1.2365452002938413	1.5088240957550865	27.723924397633514
current_XTX	8.0	42	xptar	mrad	40467	24957	2.1212043239333886	2.496171476964765	1.7941352988409376
current_XTX	8.0	42	ytar	cm	40467	24957	0.18776786098561132	0.3439866242996075	60.356808927165375
current_XTX	8.0	42	yptar	mrad	40467	24957	1.236557755042427	1.5091268725142608	27.749554844553703
current_XTX	8.0	43	xptar	mrad	40467	24957	2.1156542811595593	2.5161443573937943	2.6086314628514184
current_XTX	8.0	43	ytar	cm	40467	24957	0.186501195053327	0.33738226778786257	57.27804521826503
current_XTX	8.0	43	yptar	mrad	40467	24957	1.2351671528976027	1.498468379302752	26.847299515407343
current_XTX	8.0	44	xptar	mrad	40467	24957	2.113814807263837	2.5164209337858297	2.619910277200166
current_XTX	8.0	44	ytar	cm	40467	24957	0.18648116332170794	0.33740335074723454	57.28787349602007
current_XTX	8.0	44	yptar	mrad	40467	24957	1.2351532048012883	1.4983993864687337	26.841459182169757
